Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","61","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2532","Manioc","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2531","Pommes de Terre","2013","2013","Milliers de tonnes","149","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2533","Patates douces","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2535","Ignames","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2534","Racines nda","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2536","Sucre, canne","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2537","Sucre, betterave","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2542","Sucre Eq Brut","2013","2013","Milliers de tonnes","942","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2543","Edulcorants Autres","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2745","Miel","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2546","Haricots","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2547","Pois","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2549","Légumineuses Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2551","Noix","2013","2013","Milliers de tonnes","35","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2555","Soja","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2556","Arachides Decortiquees","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2557","Graines de tournesol","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2558","Graines Colza/Moutarde","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2559","Graines de coton","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2560","Coco (Incl Coprah)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2561","Sésame","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2562","Palmistes","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2563","Olives","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2570","Plantes Oleiferes, Autre","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2571","Huile de Soja","2013","2013","Milliers de tonnes","66","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2572","Huile d'Arachide","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2573","Huile de Tournesol","2013","2013","Milliers de tonnes","79","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2574","Huile de Colza&Moutarde","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2575","Huile Graines de Coton","2013","2013","Milliers de tonnes","32","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2576","Huile de Palmistes","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2577","Huile de Palme","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2578","Huile de Coco","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2579","Huile de Sésame","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2580","Huile d'Olive","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2582","Huile de Germe de Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2586","Huil Plantes Oleif Autr","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2601","Tomates","2013","2013","Milliers de tonnes","65","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2602","Oignons","2013","2013","Milliers de tonnes","88","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2605","Légumes, Autres","2013","2013","Milliers de tonnes","194","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2611","Oranges, Mandarines","2013","2013","Milliers de tonnes","1525","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2612","Citrons & Limes","2013","2013","Milliers de tonnes","253","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2613","Pamplemousse","2013","2013","Milliers de tonnes","308","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2614","Agrumes, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2615","Bananes","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2616","Bananes plantains","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2617","Pommes","2013","2013","Milliers de tonnes","806","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2618","Ananas","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2619","Dattes","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2620","Raisin","2013","2013","Milliers de tonnes","437","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2625","Fruits, Autres","2013","2013","Milliers de tonnes","524","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2630","Café","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2633","Feve de Cacao","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2635","Thé","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2640","Poivre","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2641","Piments","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2642","Girofles","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2645","Épices, Autres","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2655","Vin","2013","2013","Milliers de tonnes","605","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2656","Bière","2013","2013","Milliers de tonnes","66","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2657","Boissons Fermentés","2013","2013","Milliers de tonnes","122","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2658","Boissons Alcooliques","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2659","Alcool, non Comestible","2013","2013","Milliers de tonnes","178","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2731","Viande de Bovins","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2733","Viande de Suides","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2734","Viande de Volailles","2013","2013","Milliers de tonnes","54","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2735","Viande, Autre","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2736","Abats Comestible","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2740","Beurre, Ghee","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2743","Crème","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2737","Graisses Animales Crue","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2781","Huiles de Poissons","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2782","Huiles de Foie de Poisso","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2744","Oeufs","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2848","Lait - Excl Beurre","2013","2013","Milliers de tonnes","697","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2761","Poissons Eau Douce","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2762","Perciform","2013","2013","Milliers de tonnes","74","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2763","Poissons Pelagiques","2013","2013","Milliers de tonnes","150","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2764","Poissons Marins, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2765","Crustacés","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2766","Cephalopodes","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2767","Mollusques, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2769","Animaux Aquatiques Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2775","Plantes Aquatiques","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","202","Afrique du Sud","5911","Exportations - Quantité","2680","Aliments pour enfants","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2531","Pommes de Terre","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2533","Patates douces","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2534","Racines nda","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2537","Sucre, betterave","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2542","Sucre Eq Brut","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2543","Edulcorants Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2745","Miel","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2546","Haricots","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2547","Pois","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2549","Légumineuses Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2551","Noix","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2555","Soja","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2556","Arachides Decortiquees","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2557","Graines de tournesol","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2558","Graines Colza/Moutarde","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2560","Coco (Incl Coprah)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2562","Palmistes","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2563","Olives","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2570","Plantes Oleiferes, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2571","Huile de Soja","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2572","Huile d'Arachide","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2573","Huile de Tournesol","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2574","Huile de Colza&Moutarde","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2577","Huile de Palme","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2579","Huile de Sésame","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2580","Huile d'Olive","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2582","Huile de Germe de Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2586","Huil Plantes Oleif Autr","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2601","Tomates","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","3","Albanie","5911","Exportations - Quantité","2602","Oignons","2013","2013","Milliers de tonnes","1","S","Données standardisées"
